date,window,pm25,pm10,location_id,location_name,pm25_category,pm10_category
2025-07-09,Window 2 (Feb 2025 - present),10.411375,54.38333333333333,229252,NSI Kalyanpur,Good,Satisfactory
2025-07-10,Window 2 (Feb 2025 - present),18.445833333333333,50.262499999999996,229252,NSI Kalyanpur,Good,Satisfactory
2025-07-11,Window 2 (Feb 2025 - present),17.839583333333334,40.38041666666667,229252,NSI Kalyanpur,Good,Good
2025-07-12,Window 2 (Feb 2025 - present),16.326666666666664,30.084999999999997,229252,NSI Kalyanpur,Good,Good
2025-07-13,Window 2 (Feb 2025 - present),22.925,44.75,229252,NSI Kalyanpur,Good,Good
2025-07-14,Window 2 (Feb 2025 - present),19.154166666666665,44.04583333333333,229252,NSI Kalyanpur,Good,Good
2025-07-15,Window 2 (Feb 2025 - present),20.845833333333335,45.84583333333333,229252,NSI Kalyanpur,Good,Good
2025-07-16,Window 2 (Feb 2025 - present),14.921666666666667,37.15416666666667,229252,NSI Kalyanpur,Good,Good
2025-07-17,Window 2 (Feb 2025 - present),20.881428571428568,33.55571428571428,229252,NSI Kalyanpur,Good,Good
2025-07-19,Window 2 (Feb 2025 - present),31.47047619047619,84.18095238095238,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-07-20,Window 2 (Feb 2025 - present),37.516666666666666,110.3125,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-07-21,Window 2 (Feb 2025 - present),29.3,62.887499999999996,229252,NSI Kalyanpur,Good,Satisfactory
2025-07-22,Window 2 (Feb 2025 - present),24.629166666666666,47.75833333333333,229252,NSI Kalyanpur,Good,Good
2025-07-23,Window 2 (Feb 2025 - present),18.870833333333334,33.291666666666664,229252,NSI Kalyanpur,Good,Good
2025-07-24,Window 2 (Feb 2025 - present),19.11304347826087,38.55652173913043,229252,NSI Kalyanpur,Good,Good
2025-07-25,Window 2 (Feb 2025 - present),15.310833333333333,27.662499999999998,229252,NSI Kalyanpur,Good,Good
2025-07-26,Window 2 (Feb 2025 - present),10.64,18.461666666666666,229252,NSI Kalyanpur,Good,Good
2025-07-27,Window 2 (Feb 2025 - present),16.028875,26.35875,229252,NSI Kalyanpur,Good,Good
2025-07-28,Window 2 (Feb 2025 - present),13.712916666666667,29.920833333333334,229252,NSI Kalyanpur,Good,Good
2025-07-29,Window 2 (Feb 2025 - present),12.669583333333334,21.81458333333333,229252,NSI Kalyanpur,Good,Good
2025-07-30,Window 2 (Feb 2025 - present),22.203333333333333,27.666666666666668,229252,NSI Kalyanpur,Good,Good
2025-07-31,Window 2 (Feb 2025 - present),14.834347826086956,28.782608695652176,229252,NSI Kalyanpur,Good,Good
2025-08-01,Window 2 (Feb 2025 - present),6.586842105263158,27.247368421052634,229252,NSI Kalyanpur,Good,Good
2025-08-02,Window 2 (Feb 2025 - present),8.322000000000001,37.579166666666666,229252,NSI Kalyanpur,Good,Good
2025-08-03,Window 2 (Feb 2025 - present),7.152916666666666,29.958333333333332,229252,NSI Kalyanpur,Good,Good
2025-08-04,Window 2 (Feb 2025 - present),4.488458333333333,20.495416666666667,229252,NSI Kalyanpur,Good,Good
2025-08-05,Window 2 (Feb 2025 - present),11.493478260869566,39.00869565217391,229252,NSI Kalyanpur,Good,Good
2025-08-06,Window 2 (Feb 2025 - present),6.350541666666667,33.99583333333333,229252,NSI Kalyanpur,Good,Good
2025-08-07,Window 2 (Feb 2025 - present),10.125833333333334,64.79166666666667,229252,NSI Kalyanpur,Good,Satisfactory
2025-08-08,Window 2 (Feb 2025 - present),9.020347826086956,41.96086956521739,229252,NSI Kalyanpur,Good,Good
2025-08-09,Window 2 (Feb 2025 - present),6.5825,40.041666666666664,229252,NSI Kalyanpur,Good,Good
2025-08-10,Window 2 (Feb 2025 - present),6.421166666666667,44.98333333333333,229252,NSI Kalyanpur,Good,Good
2025-08-11,Window 2 (Feb 2025 - present),6.8429166666666665,38.83,229252,NSI Kalyanpur,Good,Good
2025-08-12,Window 2 (Feb 2025 - present),7.27625,42.550000000000004,229252,NSI Kalyanpur,Good,Good
2025-08-13,Window 2 (Feb 2025 - present),5.759583333333333,35.994791666666664,229252,NSI Kalyanpur,Good,Good
2025-08-14,Window 2 (Feb 2025 - present),13.880625,36.64541666666667,229252,NSI Kalyanpur,Good,Good
2025-08-15,Window 2 (Feb 2025 - present),6.626083333333334,27.088333333333335,229252,NSI Kalyanpur,Good,Good
2025-08-16,Window 2 (Feb 2025 - present),13.98375,35.69166666666667,229252,NSI Kalyanpur,Good,Good
2025-08-17,Window 2 (Feb 2025 - present),12.801666666666668,35.766666666666666,229252,NSI Kalyanpur,Good,Good
2025-08-18,Window 2 (Feb 2025 - present),13.963043478260868,35.00869565217391,229252,NSI Kalyanpur,Good,Good
2025-08-19,Window 2 (Feb 2025 - present),15.239583333333334,33.799708333333335,229252,NSI Kalyanpur,Good,Good
2025-08-20,Window 2 (Feb 2025 - present),17.858333333333334,33.44375,229252,NSI Kalyanpur,Good,Good
2025-08-21,Window 2 (Feb 2025 - present),33.6625,54.729166666666664,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-08-22,Window 2 (Feb 2025 - present),15.899523809523808,39.25714285714285,229252,NSI Kalyanpur,Good,Good
2025-08-23,Window 2 (Feb 2025 - present),11.643333333333333,25.116666666666664,229252,NSI Kalyanpur,Good,Good
2025-08-24,Window 2 (Feb 2025 - present),0.7041666666666666,26.33583333333333,229252,NSI Kalyanpur,Good,Good
2025-08-25,Window 2 (Feb 2025 - present),10.152083333333334,23.562916666666666,229252,NSI Kalyanpur,Good,Good
2025-08-26,Window 2 (Feb 2025 - present),19.45590909090909,40.125454545454545,229252,NSI Kalyanpur,Good,Good
2025-08-27,Window 2 (Feb 2025 - present),31.837500000000002,46.05833333333334,229252,NSI Kalyanpur,Satisfactory,Good
2025-08-28,Window 2 (Feb 2025 - present),27.258333333333336,48.291666666666664,229252,NSI Kalyanpur,Good,Good
2025-08-29,Window 2 (Feb 2025 - present),27.116666666666664,46.40416666666667,229252,NSI Kalyanpur,Good,Good
2025-08-30,Window 2 (Feb 2025 - present),33.46666666666667,39.86375,229252,NSI Kalyanpur,Satisfactory,Good
2025-08-31,Window 2 (Feb 2025 - present),23.094708333333333,40.954166666666666,229252,NSI Kalyanpur,Good,Good
2025-09-01,Window 2 (Feb 2025 - present),10.360833333333334,25.987499999999997,229252,NSI Kalyanpur,Good,Good
2025-09-02,Window 2 (Feb 2025 - present),15.124583333333334,28.108333333333334,229252,NSI Kalyanpur,Good,Good
2025-09-03,Window 2 (Feb 2025 - present),12.815416666666666,31.425,229252,NSI Kalyanpur,Good,Good
2025-09-04,Window 2 (Feb 2025 - present),11.34875,27.066666666666666,229252,NSI Kalyanpur,Good,Good
2025-09-05,Window 2 (Feb 2025 - present),28.858333333333334,49.32083333333333,229252,NSI Kalyanpur,Good,Good
2025-09-06,Window 2 (Feb 2025 - present),27.65416666666667,49.574999999999996,229252,NSI Kalyanpur,Good,Good
2025-09-07,Window 2 (Feb 2025 - present),22.109583333333333,39.6725,229252,NSI Kalyanpur,Good,Good
2025-09-08,Window 2 (Feb 2025 - present),19.016666666666666,30.056666666666665,229252,NSI Kalyanpur,Good,Good
2025-09-09,Window 2 (Feb 2025 - present),19.284782608695654,63.873913043478254,229252,NSI Kalyanpur,Good,Satisfactory
2025-09-10,Window 2 (Feb 2025 - present),25.7625,64.87083333333334,229252,NSI Kalyanpur,Good,Satisfactory
2025-09-11,Window 2 (Feb 2025 - present),32.762499999999996,73.97500000000001,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-12,Window 2 (Feb 2025 - present),31.3,76.85416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-13,Window 2 (Feb 2025 - present),36.329166666666666,82.10833333333333,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-14,Window 2 (Feb 2025 - present),43.69583333333333,79.15416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-15,Window 2 (Feb 2025 - present),29.416666666666668,55.780833333333334,229252,NSI Kalyanpur,Good,Satisfactory
2025-09-16,Window 2 (Feb 2025 - present),23.86583333333333,38.82083333333333,229252,NSI Kalyanpur,Good,Good
2025-09-17,Window 2 (Feb 2025 - present),16.82125,32.695,229252,NSI Kalyanpur,Good,Good
2025-09-18,Window 2 (Feb 2025 - present),20.219047619047622,35.41142857142857,229252,NSI Kalyanpur,Good,Good
2025-09-19,Window 2 (Feb 2025 - present),24.929166666666664,57.81666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2025-09-20,Window 2 (Feb 2025 - present),46.0375,101.31333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-09-21,Window 2 (Feb 2025 - present),45.55416666666667,106.7,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-09-22,Window 2 (Feb 2025 - present),47.12083333333334,104.63333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-09-23,Window 2 (Feb 2025 - present),41.229166666666664,82.19166666666666,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-24,Window 2 (Feb 2025 - present),38.708333333333336,82.9875,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-25,Window 2 (Feb 2025 - present),53.69166666666666,80.09166666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-26,Window 2 (Feb 2025 - present),46.018181818181816,57.60409090909091,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-09-27,Window 2 (Feb 2025 - present),18.56,41.18333333333333,229252,NSI Kalyanpur,Good,Good
2025-09-28,Window 2 (Feb 2025 - present),14.36826086956522,36.53478260869565,229252,NSI Kalyanpur,Good,Good
2025-09-29,Window 2 (Feb 2025 - present),23.625,47.2875,229252,NSI Kalyanpur,Good,Good
2025-09-30,Window 2 (Feb 2025 - present),15.656666666666666,31.9825,229252,NSI Kalyanpur,Good,Good
2025-10-01,Window 2 (Feb 2025 - present),19.841666666666665,40.48625,229252,NSI Kalyanpur,Good,Good
2025-10-02,Window 2 (Feb 2025 - present),8.767083333333334,22.75583333333333,229252,NSI Kalyanpur,Good,Good
2025-10-03,Window 2 (Feb 2025 - present),6.864833333333333,21.9075,229252,NSI Kalyanpur,Good,Good
2025-10-04,Window 2 (Feb 2025 - present),5.8017916666666665,25.68875,229252,NSI Kalyanpur,Good,Good
2025-10-05,Window 2 (Feb 2025 - present),30.495,58.276666666666664,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-10-06,Window 2 (Feb 2025 - present),22.579166666666666,45.375,229252,NSI Kalyanpur,Good,Good
2025-10-07,Window 2 (Feb 2025 - present),24.170833333333334,42.5625,229252,NSI Kalyanpur,Good,Good
2025-10-08,Window 2 (Feb 2025 - present),23.16,53.94583333333333,229252,NSI Kalyanpur,Good,Satisfactory
2025-10-09,Window 2 (Feb 2025 - present),47.77916666666667,112.64583333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-10,Window 2 (Feb 2025 - present),46.94285714285714,90.1952380952381,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-10-11,Window 2 (Feb 2025 - present),41.949999999999996,98.60416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-10-12,Window 2 (Feb 2025 - present),55.9625,102.71666666666665,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-13,Window 2 (Feb 2025 - present),57.7125,109.38333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-14,Window 2 (Feb 2025 - present),57.25833333333333,101.925,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-15,Window 2 (Feb 2025 - present),64.24090909090908,105.78181818181817,229252,NSI Kalyanpur,Moderate,Moderate
2025-10-16,Window 2 (Feb 2025 - present),63.645833333333336,101.08749999999999,229252,NSI Kalyanpur,Moderate,Moderate
2025-10-17,Window 2 (Feb 2025 - present),85.13333333333334,131.69583333333333,229252,NSI Kalyanpur,Moderate,Moderate
2025-10-18,Window 2 (Feb 2025 - present),84.36875,134.24,229252,NSI Kalyanpur,Moderate,Moderate
2025-10-19,Window 2 (Feb 2025 - present),93.9391304347826,133.51739130434783,229252,NSI Kalyanpur,Poor,Moderate
2025-10-20,Window 2 (Feb 2025 - present),242.94,272.40714285714284,229252,NSI Kalyanpur,Very Poor,Poor
2025-10-21,Window 2 (Feb 2025 - present),116.15833333333335,183.16666666666666,229252,NSI Kalyanpur,Poor,Moderate
2025-10-22,Window 2 (Feb 2025 - present),106.42916666666667,170.54166666666666,229252,NSI Kalyanpur,Poor,Moderate
2025-10-23,Window 2 (Feb 2025 - present),96.93333333333334,135.42083333333332,229252,NSI Kalyanpur,Poor,Moderate
2025-10-24,Window 2 (Feb 2025 - present),69.40416666666667,153.20833333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-10-25,Window 2 (Feb 2025 - present),40.270833333333336,136.625,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-26,Window 2 (Feb 2025 - present),0.0,146.14285714285714,229252,NSI Kalyanpur,Good,Moderate
2025-10-27,Window 2 (Feb 2025 - present),53.416666666666664,144.40416666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-10-28,Window 2 (Feb 2025 - present),25.849999999999998,56.05,229252,NSI Kalyanpur,Good,Satisfactory
2025-10-29,Window 2 (Feb 2025 - present),16.614285714285714,53.114285714285714,229252,NSI Kalyanpur,Good,Satisfactory
2025-10-30,Window 2 (Feb 2025 - present),6.898095238095239,28.37142857142857,229252,NSI Kalyanpur,Good,Good
2025-10-31,Window 2 (Feb 2025 - present),15.781434782608697,54.321739130434786,229252,NSI Kalyanpur,Good,Satisfactory
2025-11-01,Window 2 (Feb 2025 - present),48.25833333333333,111.54166666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-02,Window 2 (Feb 2025 - present),81.75652173913043,156.7826086956522,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-03,Window 2 (Feb 2025 - present),72.67857142857143,160.71428571428572,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-04,Window 2 (Feb 2025 - present),71.985,150.32999999999998,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-05,Window 2 (Feb 2025 - present),84.7625,164.08333333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-06,Window 2 (Feb 2025 - present),81.32608695652173,168.43478260869566,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-07,Window 2 (Feb 2025 - present),97.91666666666667,190.16666666666666,229252,NSI Kalyanpur,Poor,Moderate
2025-11-08,Window 2 (Feb 2025 - present),108.14583333333333,206.91666666666666,229252,NSI Kalyanpur,Poor,Moderate
2025-11-09,Window 2 (Feb 2025 - present),58.87916666666666,130.61666666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-10,Window 2 (Feb 2025 - present),85.95555555555556,157.83333333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-11,Window 2 (Feb 2025 - present),86.30833333333334,153.12916666666666,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-12,Window 2 (Feb 2025 - present),81.52499999999999,148.60416666666666,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-13,Window 2 (Feb 2025 - present),76.49565217391304,143.68260869565216,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-14,Window 2 (Feb 2025 - present),74.02083333333333,139.77083333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-15,Window 2 (Feb 2025 - present),70.79166666666667,131.44583333333333,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-16,Window 2 (Feb 2025 - present),57.3125,119.12083333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-17,Window 2 (Feb 2025 - present),44.10833333333333,120.29583333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-18,Window 2 (Feb 2025 - present),64.32222222222222,115.67222222222222,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-19,Window 2 (Feb 2025 - present),78.80833333333334,131.6625,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-20,Window 2 (Feb 2025 - present),79.5,132.70000000000002,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-21,Window 2 (Feb 2025 - present),62.04583333333333,109.5,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-22,Window 2 (Feb 2025 - present),54.7125,102.97500000000001,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-23,Window 2 (Feb 2025 - present),66.73636363636363,117.52272727272727,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-24,Window 2 (Feb 2025 - present),58.62083333333334,112.62083333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-11-25,Window 2 (Feb 2025 - present),62.40833333333333,116.32083333333333,229252,NSI Kalyanpur,Moderate,Moderate
2025-11-26,Window 2 (Feb 2025 - present),45.0625,94.1875,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-11-27,Window 2 (Feb 2025 - present),49.520833333333336,93.53750000000001,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-11-28,Window 2 (Feb 2025 - present),49.09166666666667,98.93333333333334,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-11-29,Window 2 (Feb 2025 - present),43.225,91.3625,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-11-30,Window 2 (Feb 2025 - present),54.49583333333333,105.65833333333335,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-01,Window 2 (Feb 2025 - present),55.26086956521739,116.16086956521738,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-02,Window 2 (Feb 2025 - present),78.53333333333333,146.21666666666667,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-03,Window 2 (Feb 2025 - present),56.04583333333333,109.8625,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-04,Window 2 (Feb 2025 - present),46.76190476190476,97.71904761904761,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-05,Window 2 (Feb 2025 - present),60.71666666666667,116.89999999999999,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-06,Window 2 (Feb 2025 - present),54.729166666666664,98.77083333333333,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-07,Window 2 (Feb 2025 - present),55.56666666666666,105.45833333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-08,Window 2 (Feb 2025 - present),45.40833333333333,94.13333333333333,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-09,Window 2 (Feb 2025 - present),39.074999999999996,85.8125,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-10,Window 2 (Feb 2025 - present),38.69583333333333,83.90833333333333,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-11,Window 2 (Feb 2025 - present),72.58260869565218,125.72608695652173,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-12,Window 2 (Feb 2025 - present),78.75833333333334,125.38333333333333,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-13,Window 2 (Feb 2025 - present),91.63333333333333,135.17083333333332,229252,NSI Kalyanpur,Poor,Moderate
2025-12-14,Window 2 (Feb 2025 - present),66.64583333333333,106.87083333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-15,Window 2 (Feb 2025 - present),64.4875,107.03750000000001,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-16,Window 2 (Feb 2025 - present),58.37916666666666,94.0625,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2025-12-17,Window 2 (Feb 2025 - present),65.73913043478261,107.5695652173913,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-18,Window 2 (Feb 2025 - present),69.62272727272727,120.9909090909091,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-19,Window 2 (Feb 2025 - present),77.85652173913044,123.81739130434784,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-20,Window 2 (Feb 2025 - present),69.8,109.825,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-21,Window 2 (Feb 2025 - present),97.69583333333333,145.73333333333332,229252,NSI Kalyanpur,Poor,Moderate
2025-12-22,Window 2 (Feb 2025 - present),54.99130434782609,119.04782608695652,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-23,Window 2 (Feb 2025 - present),76.18333333333334,180.33333333333334,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-24,Window 2 (Feb 2025 - present),72.4,172.58260869565217,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-25,Window 2 (Feb 2025 - present),45.275,117.12916666666666,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-26,Window 2 (Feb 2025 - present),48.41304347826087,122.41304347826087,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-27,Window 2 (Feb 2025 - present),22.15416666666667,139.30833333333334,229252,NSI Kalyanpur,Good,Moderate
2025-12-28,Window 2 (Feb 2025 - present),35.66818181818182,139.29545454545453,229252,NSI Kalyanpur,Satisfactory,Moderate
2025-12-29,Window 2 (Feb 2025 - present),68.96521739130435,177.04347826086956,229252,NSI Kalyanpur,Moderate,Moderate
2025-12-30,Window 2 (Feb 2025 - present),92.08888888888889,211.61111111111111,229252,NSI Kalyanpur,Poor,Moderate
2025-12-31,Window 2 (Feb 2025 - present),79.18333333333334,184.95833333333334,229252,NSI Kalyanpur,Moderate,Moderate
2026-01-01,Window 2 (Feb 2025 - present),75.625,177.33333333333334,229252,NSI Kalyanpur,Moderate,Moderate
2026-01-02,Window 2 (Feb 2025 - present),42.25714285714285,117.38571428571429,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-03,Window 2 (Feb 2025 - present),49.854166666666664,135.05833333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-04,Window 2 (Feb 2025 - present),65.19166666666666,161.16666666666666,229252,NSI Kalyanpur,Moderate,Moderate
2026-01-05,Window 2 (Feb 2025 - present),50.14166666666667,140.40833333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-06,Window 2 (Feb 2025 - present),48.166666666666664,124.58333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-07,Window 2 (Feb 2025 - present),54.887499999999996,140.64583333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-08,Window 2 (Feb 2025 - present),40.891666666666666,113.89583333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-09,Window 2 (Feb 2025 - present),63.89166666666667,158.81666666666666,229252,NSI Kalyanpur,Moderate,Moderate
2026-01-10,Window 2 (Feb 2025 - present),47.43636363636363,138.1818181818182,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-20,Window 2 (Feb 2025 - present),58.67,152.1,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-21,Window 2 (Feb 2025 - present),48.791666666666664,132.3375,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-22,Window 2 (Feb 2025 - present),65.075,136.30833333333334,229252,NSI Kalyanpur,Moderate,Moderate
2026-01-23,Window 2 (Feb 2025 - present),49.3375,140.25,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-24,Window 2 (Feb 2025 - present),42.70416666666667,117.0625,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-25,Window 2 (Feb 2025 - present),25.537499999999998,95.425,229252,NSI Kalyanpur,Good,Satisfactory
2026-01-26,Window 2 (Feb 2025 - present),42.47083333333333,119.16250000000001,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-27,Window 2 (Feb 2025 - present),41.03913043478261,114.99565217391304,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-01-28,Window 2 (Feb 2025 - present),17.36,61.25,229252,NSI Kalyanpur,Good,Satisfactory
2026-01-29,Window 2 (Feb 2025 - present),28.141666666666666,83.07083333333334,229252,NSI Kalyanpur,Good,Satisfactory
2026-01-30,Window 2 (Feb 2025 - present),30.276521739130434,84.52173913043478,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-01-31,Window 2 (Feb 2025 - present),35.34166666666667,91.94166666666666,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-01,Window 2 (Feb 2025 - present),52.32083333333333,135.07083333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-02,Window 2 (Feb 2025 - present),35.2875,98.25,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-03,Window 2 (Feb 2025 - present),19.733333333333334,59.96666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-04,Window 2 (Feb 2025 - present),24.022222222222222,78.19999999999999,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-05,Window 2 (Feb 2025 - present),31.733333333333334,93.10416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-06,Window 2 (Feb 2025 - present),28.520833333333332,85.99166666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-07,Window 2 (Feb 2025 - present),21.572105263157894,78.28947368421052,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-08,Window 2 (Feb 2025 - present),60.87777777777777,137.88888888888889,229252,NSI Kalyanpur,Moderate,Moderate
2026-02-09,Window 2 (Feb 2025 - present),61.71666666666667,139.86666666666667,229252,NSI Kalyanpur,Moderate,Moderate
2026-02-10,Window 2 (Feb 2025 - present),59.65,141.12916666666666,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-11,Window 2 (Feb 2025 - present),52.06521739130435,135.77391304347827,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-12,Window 2 (Feb 2025 - present),26.46166666666667,89.30416666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-13,Window 2 (Feb 2025 - present),38.03916666666667,107.5,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-14,Window 2 (Feb 2025 - present),35.57083333333333,97.2,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-15,Window 2 (Feb 2025 - present),34.454166666666666,107.5125,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-16,Window 2 (Feb 2025 - present),31.134999999999998,111.75,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-17,Window 2 (Feb 2025 - present),21.788,79.6,229252,NSI Kalyanpur,Good,Satisfactory
2026-02-18,Window 2 (Feb 2025 - present),37.74,93.3,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-19,Window 2 (Feb 2025 - present),40.64375,86.9,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-20,Window 2 (Feb 2025 - present),35.04347826086956,80.70434782608696,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-21,Window 2 (Feb 2025 - present),42.37391304347826,96.5304347826087,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-22,Window 2 (Feb 2025 - present),52.869565217391305,117.5086956521739,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-23,Window 2 (Feb 2025 - present),64.11666666666666,151.45833333333334,229252,NSI Kalyanpur,Moderate,Moderate
2026-02-24,Window 2 (Feb 2025 - present),53.38636363636363,126.4,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-25,Window 2 (Feb 2025 - present),38.845454545454544,95.43636363636364,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-02-26,Window 2 (Feb 2025 - present),47.41904761904762,117.93809523809523,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-02-27,Window 2 (Feb 2025 - present),72.1375,175.53333333333333,229252,NSI Kalyanpur,Moderate,Moderate
2026-02-28,Window 2 (Feb 2025 - present),55.95652173913044,143.47826086956522,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-01,Window 2 (Feb 2025 - present),25.13434782608696,89.2695652173913,229252,NSI Kalyanpur,Good,Satisfactory
2026-03-02,Window 2 (Feb 2025 - present),43.50952380952381,104.07619047619048,229252,NSI Kalyanpur,Satisfactory,Moderate
