Date,Year,Month,Day,Season,LST_Skin_C,Air_Temp_2M_C,Temp_Max_2M_C,Temp_Min_2M_C,Delta_T_Skin_Air_C,Diurnal_Thermal_Range_C,Solar_Radiation_MJ_m2,Relative_Humidity_Pct,Wind_Speed_2M_mps
2017-08-13,2017,8,13,Monsoon,28.57,28.53,32.33,25.33,0.03999999999999915,7.0,14.02,83.57,2.86
2017-08-14,2017,8,14,Monsoon,28.97,28.58,32.5,25.06,0.39000000000000057,7.440000000000001,13.79,81.32,1.39
2017-08-15,2017,8,15,Monsoon,28.88,28.96,32.81,25.94,-0.08000000000000185,6.870000000000001,18.99,81.12,2.23
2017-08-16,2017,8,16,Monsoon,29.35,29.46,34.24,25.6,-0.10999999999999943,8.64,19.4,78.32,2.58
2017-08-17,2017,8,17,Monsoon,29.91,30.17,34.55,25.92,-0.26000000000000156,8.629999999999995,18.4,74.09,1.8
2017-08-18,2017,8,18,Monsoon,29.93,29.92,33.79,27.15,0.00999999999999801,6.640000000000001,11.84,77.24,1.15
2017-08-19,2017,8,19,Monsoon,28.58,28.64,32.12,26.06,-0.060000000000002274,6.059999999999999,18.11,85.61,2.9
2017-08-20,2017,8,20,Monsoon,29.11,28.95,32.88,25.99,0.16000000000000014,6.890000000000004,21.64,82.73,2.79
2017-08-21,2017,8,21,Monsoon,29.31,28.98,32.67,25.48,0.3299999999999983,7.190000000000001,20.88,82.46,2.38
2017-08-22,2017,8,22,Monsoon,28.63,28.59,31.98,26.08,0.03999999999999915,5.900000000000002,13.93,86.67,1.48
2017-08-23,2017,8,23,Monsoon,27.58,27.71,29.98,25.36,-0.13000000000000256,4.620000000000001,7.38,88.29,1.12
2017-08-24,2017,8,24,Monsoon,29.41,29.09,33.55,24.35,0.3200000000000003,9.199999999999996,19.23,77.16,0.83
2017-08-25,2017,8,25,Monsoon,28.85,28.79,32.09,26.35,0.060000000000002274,5.740000000000002,17.15,82.44,1.2
2017-08-26,2017,8,26,Monsoon,27.91,27.87,30.28,25.73,0.03999999999999915,4.550000000000001,11.7,90.82,1.08
2017-08-27,2017,8,27,Monsoon,28.23,28.3,31.21,26.41,-0.07000000000000028,4.800000000000001,8.94,88.6,1.73
2017-08-28,2017,8,28,Monsoon,27.83,28.0,30.46,26.02,-0.1700000000000017,4.440000000000001,15.73,90.16,3.23
2017-08-29,2017,8,29,Monsoon,28.06,28.18,30.97,26.1,-0.120000000000001,4.869999999999997,16.13,89.86,4.38
2017-08-30,2017,8,30,Monsoon,28.59,28.59,32.02,25.94,0.0,6.080000000000002,17.35,86.73,2.5
2017-08-31,2017,8,31,Monsoon,28.38,28.46,31.41,25.84,-0.08000000000000185,5.57,19.83,86.45,1.91
2017-09-01,2017,9,1,Monsoon,28.26,28.33,32.07,25.53,-0.06999999999999673,6.539999999999999,18.06,85.36,2.21
2017-09-02,2017,9,2,Monsoon,27.48,27.55,30.97,24.97,-0.07000000000000028,6.0,18.35,85.49,2.74
2017-09-03,2017,9,3,Monsoon,27.51,27.59,31.45,24.51,-0.0799999999999983,6.939999999999998,19.09,83.94,2.24
2017-09-04,2017,9,4,Monsoon,28.16,28.22,32.09,24.55,-0.05999999999999872,7.540000000000003,21.95,82.04,1.75
2017-09-05,2017,9,5,Monsoon,28.76,28.76,33.33,24.82,0.0,8.509999999999998,21.01,81.58,1.67
2017-09-06,2017,9,6,Monsoon,28.95,29.12,33.38,24.71,-0.1700000000000017,8.670000000000002,21.77,78.66,1.34
2017-09-07,2017,9,7,Monsoon,29.49,29.55,33.23,25.79,-0.060000000000002274,7.439999999999998,20.31,77.27,0.84
2017-09-08,2017,9,8,Monsoon,29.01,29.1,32.85,25.18,-0.08999999999999986,7.670000000000002,20.61,79.18,1.25
2017-09-09,2017,9,9,Monsoon,28.56,28.93,33.22,24.67,-0.370000000000001,8.549999999999997,21.35,77.33,1.68
2017-09-10,2017,9,10,Monsoon,29.11,29.46,33.97,25.11,-0.3500000000000014,8.86,20.79,72.81,0.84
2017-09-11,2017,9,11,Monsoon,30.11,30.17,34.91,25.66,-0.060000000000002274,9.249999999999996,20.21,75.59,1.0
2017-09-12,2017,9,12,Monsoon,29.43,29.5,34.09,25.49,-0.07000000000000028,8.600000000000005,20.24,77.32,1.46
2017-09-13,2017,9,13,Monsoon,29.27,29.38,33.69,25.09,-0.10999999999999943,8.599999999999998,20.29,76.34,1.03
2017-09-14,2017,9,14,Monsoon,28.98,29.18,32.93,25.81,-0.1999999999999993,7.120000000000001,14.86,77.75,1.06
2017-09-15,2017,9,15,Monsoon,29.18,29.36,33.62,24.95,-0.17999999999999972,8.669999999999998,16.34,74.95,1.0
2017-09-16,2017,9,16,Monsoon,29.71,29.66,34.25,24.99,0.05000000000000071,9.260000000000002,18.62,74.28,0.92
2017-09-17,2017,9,17,Monsoon,30.35,30.25,34.85,26.0,0.10000000000000142,8.850000000000001,19.49,73.66,0.76
2017-09-18,2017,9,18,Monsoon,29.25,29.26,33.1,26.48,-0.010000000000001563,6.620000000000001,11.54,81.23,1.3
2017-09-19,2017,9,19,Monsoon,28.87,28.89,32.36,25.65,-0.019999999999999574,6.710000000000001,19.97,78.45,1.03
2017-09-20,2017,9,20,Monsoon,28.71,28.69,32.74,25.87,0.019999999999999574,6.870000000000001,15.92,83.59,1.85
2017-09-21,2017,9,21,Monsoon,27.14,27.21,29.19,25.95,-0.07000000000000028,3.240000000000002,8.88,92.31,2.82
2017-09-22,2017,9,22,Monsoon,27.71,27.79,31.36,25.75,-0.0799999999999983,5.609999999999999,10.47,89.96,3.57
2017-09-23,2017,9,23,Monsoon,27.49,27.64,31.84,24.63,-0.15000000000000213,7.210000000000001,13.22,82.49,2.2
2017-09-24,2017,9,24,Monsoon,27.38,27.33,32.78,23.28,0.05000000000000071,9.5,16.98,81.49,1.66
2017-09-25,2017,9,25,Monsoon,26.14,26.56,31.93,21.34,-0.41999999999999815,10.59,17.54,75.37,1.89
2017-09-26,2017,9,26,Monsoon,26.34,27.17,32.74,21.74,-0.8300000000000018,11.000000000000004,18.7,71.11,1.31
2017-09-27,2017,9,27,Monsoon,26.81,27.99,33.12,23.56,-1.1799999999999997,9.559999999999999,18.86,66.32,0.97
2017-09-28,2017,9,28,Monsoon,27.0,27.81,33.88,22.31,-0.8099999999999987,11.570000000000004,17.79,65.35,1.18
2017-09-29,2017,9,29,Monsoon,27.04,27.38,33.41,21.93,-0.33999999999999986,11.479999999999997,18.67,66.94,1.2
2017-09-30,2017,9,30,Monsoon,27.16,27.2,32.47,21.99,-0.03999999999999915,10.48,17.4,74.3,1.12
2017-10-01,2017,10,1,Post-Monsoon,27.61,27.6,32.97,23.05,0.00999999999999801,9.919999999999998,17.33,74.95,0.94
2017-10-02,2017,10,2,Post-Monsoon,27.53,28.29,34.77,21.68,-0.759999999999998,13.090000000000003,18.75,65.09,1.07
2017-10-03,2017,10,3,Post-Monsoon,26.57,27.26,33.05,21.83,-0.6900000000000013,11.219999999999999,18.99,64.65,0.89
2017-10-04,2017,10,4,Post-Monsoon,26.81,26.82,32.31,21.77,-0.010000000000001563,10.540000000000003,17.67,73.51,0.89
2017-10-05,2017,10,5,Post-Monsoon,27.74,27.83,33.16,22.92,-0.08999999999999986,10.239999999999995,19.35,71.82,1.0
2017-10-06,2017,10,6,Post-Monsoon,28.75,28.66,34.69,23.23,0.08999999999999986,11.459999999999997,18.95,68.2,0.76
2017-10-07,2017,10,7,Post-Monsoon,29.42,29.38,35.32,24.23,0.0400000000000027,11.09,19.23,68.02,0.72
2017-10-08,2017,10,8,Post-Monsoon,29.07,28.98,34.63,24.46,0.08999999999999986,10.170000000000002,19.53,69.49,1.21
2017-10-09,2017,10,9,Post-Monsoon,28.6,28.77,34.64,23.98,-0.16999999999999815,10.66,18.68,65.75,1.45
2017-10-10,2017,10,10,Post-Monsoon,27.15,28.2,33.52,24.19,-1.0500000000000007,9.330000000000002,18.93,58.3,1.03
2017-10-11,2017,10,11,Post-Monsoon,28.21,28.28,33.06,23.7,-0.07000000000000028,9.360000000000003,17.98,67.4,1.12
2017-10-12,2017,10,12,Post-Monsoon,28.82,28.76,34.27,24.22,0.05999999999999872,10.050000000000004,15.47,68.49,1.23
2017-10-13,2017,10,13,Post-Monsoon,27.16,28.45,34.3,22.51,-1.2899999999999991,11.789999999999996,15.58,54.9,1.12
2017-10-14,2017,10,14,Post-Monsoon,26.55,28.7,35.81,21.66,-2.1499999999999986,14.150000000000002,18.29,46.32,0.88
2017-10-15,2017,10,15,Post-Monsoon,25.73,28.21,35.84,21.46,-2.4800000000000004,14.380000000000003,18.44,42.83,1.22
2017-10-16,2017,10,16,Post-Monsoon,25.57,27.54,35.34,21.46,-1.9699999999999989,13.880000000000003,17.79,42.65,0.94
2017-10-17,2017,10,17,Post-Monsoon,24.51,25.32,33.81,19.08,-0.8099999999999987,14.730000000000004,17.07,54.13,0.99
2017-10-18,2017,10,18,Post-Monsoon,24.84,25.62,32.85,19.69,-0.7800000000000011,13.16,16.25,58.86,0.96
2017-10-19,2017,10,19,Post-Monsoon,27.44,27.98,33.85,21.97,-0.5399999999999991,11.880000000000003,17.14,63.5,1.31
2017-10-20,2017,10,20,Post-Monsoon,28.68,28.53,33.74,24.25,0.14999999999999858,9.490000000000002,14.19,72.15,1.25
2017-10-21,2017,10,21,Post-Monsoon,27.38,28.72,34.49,24.13,-1.3399999999999999,10.360000000000003,17.0,57.38,1.0
2017-10-22,2017,10,22,Post-Monsoon,24.55,27.16,35.02,19.51,-2.6099999999999994,15.510000000000002,16.77,40.08,1.31
2017-10-23,2017,10,23,Post-Monsoon,24.48,26.08,35.28,17.76,-1.5999999999999979,17.52,17.7,44.64,1.77
2017-10-24,2017,10,24,Post-Monsoon,24.06,26.57,34.41,20.3,-2.5100000000000016,14.109999999999996,16.7,38.09,1.08
2017-10-25,2017,10,25,Post-Monsoon,23.01,25.48,33.08,19.65,-2.469999999999999,13.43,16.01,39.85,0.85
2017-10-26,2017,10,26,Post-Monsoon,22.66,23.68,32.44,16.31,-1.0199999999999996,16.13,15.27,52.08,1.25
2017-10-27,2017,10,27,Post-Monsoon,22.89,24.11,32.67,17.34,-1.2199999999999989,15.330000000000002,14.79,50.05,1.07
2017-10-28,2017,10,28,Post-Monsoon,22.27,23.22,31.88,17.74,-0.9499999999999993,14.14,14.59,52.25,1.08
2017-10-29,2017,10,29,Post-Monsoon,22.43,22.54,31.14,15.68,-0.10999999999999943,15.46,14.62,59.57,1.4
2017-10-30,2017,10,30,Post-Monsoon,22.67,23.27,29.77,18.58,-0.5999999999999979,11.190000000000001,13.95,60.12,0.91
2017-10-31,2017,10,31,Post-Monsoon,22.8,22.79,29.96,17.03,0.010000000000001563,12.93,14.82,63.27,1.38
2017-11-01,2017,11,1,Post-Monsoon,23.22,22.87,30.03,17.13,0.34999999999999787,12.900000000000002,14.8,69.2,1.3
2017-11-02,2017,11,2,Post-Monsoon,22.89,22.68,29.59,17.54,0.21000000000000085,12.05,12.9,67.34,1.19
2017-11-03,2017,11,3,Post-Monsoon,22.31,22.46,29.03,17.04,-0.15000000000000213,11.990000000000002,13.12,68.97,1.38
2017-11-04,2017,11,4,Post-Monsoon,22.76,23.34,30.38,17.26,-0.5799999999999983,13.119999999999997,15.18,63.81,1.06
2017-11-05,2017,11,5,Post-Monsoon,23.38,24.29,30.45,19.0,-0.9100000000000001,11.45,15.27,57.71,0.73
2017-11-06,2017,11,6,Post-Monsoon,22.8,23.95,30.88,17.45,-1.1499999999999986,13.43,14.22,54.83,1.18
2017-11-07,2017,11,7,Post-Monsoon,21.41,23.56,30.06,17.45,-2.1499999999999986,12.61,13.12,47.16,0.9
2017-11-08,2017,11,8,Post-Monsoon,20.07,22.1,28.92,16.44,-2.030000000000001,12.48,11.65,49.45,1.1
2017-11-09,2017,11,9,Post-Monsoon,19.05,21.33,27.45,15.36,-2.2799999999999976,12.09,11.05,46.46,1.02
2017-11-10,2017,11,10,Post-Monsoon,20.01,22.03,29.32,15.42,-2.0199999999999996,13.9,10.49,48.13,0.98
2017-11-11,2017,11,11,Post-Monsoon,21.4,22.62,29.93,16.61,-1.2200000000000024,13.32,12.15,53.03,0.92
2017-11-12,2017,11,12,Post-Monsoon,20.65,22.25,29.96,15.17,-1.6000000000000014,14.790000000000001,13.49,47.54,1.25
2017-11-13,2017,11,13,Post-Monsoon,19.59,22.02,29.41,17.24,-2.4299999999999997,12.170000000000002,11.6,41.43,0.93
2017-11-14,2017,11,14,Post-Monsoon,20.07,20.54,29.03,14.09,-0.46999999999999886,14.940000000000001,12.38,51.96,1.87
2017-11-15,2017,11,15,Post-Monsoon,21.11,21.17,29.43,14.71,-0.060000000000002274,14.719999999999999,12.37,56.91,1.81
2017-11-16,2017,11,16,Post-Monsoon,22.51,22.32,29.73,16.1,0.19000000000000128,13.629999999999999,12.52,66.09,1.41
2017-11-17,2017,11,17,Post-Monsoon,23.85,23.96,30.77,18.38,-0.10999999999999943,12.39,14.15,60.5,1.12
2017-11-18,2017,11,18,Post-Monsoon,21.72,21.93,30.76,14.89,-0.21000000000000085,15.870000000000001,13.52,48.95,1.23
2017-11-19,2017,11,19,Post-Monsoon,20.85,20.94,28.26,15.67,-0.08999999999999986,12.590000000000002,9.32,57.99,1.75
2017-11-20,2017,11,20,Post-Monsoon,19.59,19.78,28.61,14.59,-0.19000000000000128,14.02,13.48,45.18,2.73
2017-11-21,2017,11,21,Post-Monsoon,17.04,17.45,27.21,10.5,-0.41000000000000014,16.71,13.43,38.95,2.36
2017-11-22,2017,11,22,Post-Monsoon,16.46,16.91,26.99,10.06,-0.4499999999999993,16.93,12.87,42.62,2.16
2017-11-23,2017,11,23,Post-Monsoon,15.93,16.61,26.41,9.05,-0.6799999999999997,17.36,13.72,39.9,1.87
2017-11-24,2017,11,24,Post-Monsoon,15.56,16.61,26.27,9.11,-1.049999999999999,17.16,13.18,38.21,1.55
2017-11-25,2017,11,25,Post-Monsoon,15.18,17.92,26.05,9.19,-2.740000000000002,16.86,12.82,32.24,0.96
2017-11-26,2017,11,26,Post-Monsoon,15.27,18.53,26.5,11.43,-3.2600000000000016,15.07,12.08,31.48,1.23
2017-11-27,2017,11,27,Post-Monsoon,15.79,17.19,27.24,9.39,-1.4000000000000021,17.849999999999998,13.24,39.13,1.76
2017-11-28,2017,11,28,Post-Monsoon,15.82,18.27,27.76,9.6,-2.4499999999999993,18.160000000000004,13.65,35.06,1.69
2017-11-29,2017,11,29,Post-Monsoon,16.28,18.18,27.42,10.45,-1.8999999999999986,16.970000000000002,13.3,37.2,0.99
2017-11-30,2017,11,30,Post-Monsoon,16.12,18.11,27.08,9.63,-1.9899999999999984,17.449999999999996,12.18,40.66,1.2
2017-12-01,2017,12,1,Winter,16.22,18.57,27.24,11.8,-2.3500000000000014,15.439999999999998,11.58,40.07,1.02
2017-12-02,2017,12,2,Winter,16.17,18.62,26.85,12.3,-2.4499999999999993,14.55,11.6,38.15,1.0
2017-12-03,2017,12,3,Winter,15.64,18.06,23.33,12.39,-2.419999999999998,10.939999999999998,10.43,36.56,0.81
2017-12-04,2017,12,4,Winter,17.06,18.61,25.56,11.11,-1.5500000000000007,14.45,9.69,38.62,1.04
2017-12-05,2017,12,5,Winter,17.94,18.7,25.09,14.85,-0.759999999999998,10.24,6.69,42.47,1.0
2017-12-06,2017,12,6,Winter,18.41,18.69,24.97,12.93,-0.28000000000000114,12.04,8.99,44.36,1.54
2017-12-07,2017,12,7,Winter,20.19,20.09,28.5,14.14,0.10000000000000142,14.36,11.8,47.95,2.04
2017-12-08,2017,12,8,Winter,18.75,19.19,28.63,11.66,-0.4400000000000013,16.97,14.14,38.39,1.74
2017-12-09,2017,12,9,Winter,17.35,19.15,26.61,11.89,-1.7999999999999972,14.719999999999999,12.61,34.62,0.94
2017-12-10,2017,12,10,Winter,18.0,19.34,26.46,13.28,-1.3399999999999999,13.180000000000001,11.56,41.04,0.83
2017-12-11,2017,12,11,Winter,18.3,19.61,26.88,13.77,-1.3099999999999987,13.11,11.6,44.65,1.11
2017-12-12,2017,12,12,Winter,19.14,19.49,26.23,14.35,-0.34999999999999787,11.88,7.9,48.05,1.22
2017-12-13,2017,12,13,Winter,19.8,20.01,26.78,15.38,-0.21000000000000085,11.4,10.92,51.25,1.31
2017-12-14,2017,12,14,Winter,18.28,18.03,25.98,12.11,0.25,13.870000000000001,10.94,48.05,1.95
2017-12-15,2017,12,15,Winter,18.08,17.87,27.04,11.16,0.2099999999999973,15.879999999999999,10.82,46.5,2.15
2017-12-16,2017,12,16,Winter,16.88,16.8,25.75,11.23,0.0799999999999983,14.52,11.73,37.39,2.51
2017-12-17,2017,12,17,Winter,14.1,14.7,24.95,6.82,-0.5999999999999996,18.13,13.49,32.27,2.34
2017-12-18,2017,12,18,Winter,14.09,15.47,24.69,7.09,-1.3800000000000008,17.6,12.64,31.63,1.43
2017-12-19,2017,12,19,Winter,14.38,15.45,22.67,10.67,-1.0699999999999985,12.000000000000002,9.59,37.72,1.11
2017-12-20,2017,12,20,Winter,14.12,15.38,20.73,11.65,-1.2600000000000016,9.08,6.67,39.45,0.91
2017-12-21,2017,12,21,Winter,14.99,16.74,23.39,11.46,-1.7499999999999982,11.93,7.24,39.0,0.64
2017-12-22,2017,12,22,Winter,16.48,16.97,27.69,9.56,-0.48999999999999844,18.130000000000003,10.36,41.41,1.88
2017-12-23,2017,12,23,Winter,14.9,16.39,25.24,8.91,-1.4900000000000002,16.33,11.93,35.91,2.22
2017-12-24,2017,12,24,Winter,14.87,17.26,26.21,9.39,-2.3900000000000023,16.82,12.85,31.05,0.97
2017-12-25,2017,12,25,Winter,14.22,15.88,24.67,8.28,-1.6600000000000001,16.39,10.46,38.37,1.64
2017-12-26,2017,12,26,Winter,14.06,15.4,25.25,7.76,-1.3399999999999999,17.490000000000002,11.1,40.49,1.62
2017-12-27,2017,12,27,Winter,13.19,16.29,24.62,8.02,-3.0999999999999996,16.6,10.27,31.49,1.25
2017-12-28,2017,12,28,Winter,13.68,17.04,25.18,11.5,-3.3599999999999994,13.68,8.72,31.93,0.83
2017-12-29,2017,12,29,Winter,13.74,16.71,24.45,10.34,-2.9700000000000006,14.11,7.37,38.19,0.76
2017-12-30,2017,12,30,Winter,14.16,16.35,24.68,9.13,-2.1900000000000013,15.549999999999999,5.34,42.25,0.88
2017-12-31,2017,12,31,Winter,14.12,17.0,24.34,10.77,-2.880000000000001,13.57,4.49,39.6,0.76
2018-01-01,2018,1,1,Winter,13.47,16.02,23.95,9.79,-2.549999999999999,14.16,5.81,37.12,1.05
2018-01-02,2018,1,2,Winter,11.83,13.89,21.2,7.43,-2.0600000000000005,13.77,6.39,36.41,1.26
2018-01-03,2018,1,3,Winter,11.52,12.74,22.1,5.4,-1.2200000000000006,16.700000000000003,6.22,36.5,1.57
2018-01-04,2018,1,4,Winter,11.5,14.37,23.33,5.75,-2.869999999999999,17.58,8.44,31.2,0.94
2018-01-05,2018,1,5,Winter,11.43,15.11,23.0,7.35,-3.6799999999999997,15.65,6.11,25.2,1.12
2018-01-06,2018,1,6,Winter,11.99,13.86,22.8,5.96,-1.8699999999999992,16.84,11.26,31.97,1.66
2018-01-07,2018,1,7,Winter,12.41,13.53,23.24,5.98,-1.1199999999999992,17.259999999999998,10.58,37.86,1.91
2018-01-08,2018,1,8,Winter,12.09,13.76,23.38,5.05,-1.67,18.33,12.67,32.39,1.5
2018-01-09,2018,1,9,Winter,11.47,13.88,22.89,6.55,-2.41,16.34,9.19,31.05,1.5
2018-01-10,2018,1,10,Winter,12.07,13.04,24.05,4.67,-0.9699999999999989,19.380000000000003,12.08,33.87,1.87
2018-01-11,2018,1,11,Winter,13.23,14.38,25.6,5.23,-1.1500000000000004,20.37,10.3,28.01,2.01
2018-01-12,2018,1,12,Winter,14.06,15.86,25.62,6.59,-1.799999999999999,19.03,10.52,25.1,1.39
2018-01-13,2018,1,13,Winter,14.86,16.26,26.16,8.37,-1.4000000000000021,17.79,9.81,30.39,1.75
2018-01-14,2018,1,14,Winter,14.34,17.13,25.76,8.7,-2.789999999999999,17.060000000000002,13.23,30.46,1.33
2018-01-15,2018,1,15,Winter,14.13,16.19,26.36,8.91,-2.0600000000000005,17.45,14.1,27.53,1.69
2018-01-16,2018,1,16,Winter,12.63,15.0,24.09,5.39,-2.369999999999999,18.7,14.01,26.58,1.29
2018-01-17,2018,1,17,Winter,12.35,16.38,25.66,8.27,-4.029999999999999,17.39,11.05,21.06,1.11
2018-01-18,2018,1,18,Winter,14.56,17.51,27.71,8.94,-2.950000000000001,18.770000000000003,12.14,24.9,1.73
2018-01-19,2018,1,19,Winter,16.0,18.01,27.57,8.97,-2.0100000000000016,18.6,14.12,33.78,1.7
2018-01-20,2018,1,20,Winter,15.48,16.59,27.23,8.19,-1.1099999999999994,19.04,14.76,33.63,2.01
2018-01-21,2018,1,21,Winter,13.84,16.19,25.49,7.72,-2.3500000000000014,17.77,14.08,24.23,1.21
2018-01-22,2018,1,22,Winter,13.96,16.12,25.76,8.43,-2.16,17.330000000000002,14.53,26.45,1.16
2018-01-23,2018,1,23,Winter,16.46,17.13,26.76,7.85,-0.6699999999999982,18.910000000000004,13.02,33.53,1.44
2018-01-24,2018,1,24,Winter,17.02,16.8,24.83,11.34,0.21999999999999886,13.489999999999998,13.12,47.85,1.52
2018-01-25,2018,1,25,Winter,14.69,14.67,23.61,7.7,0.019999999999999574,15.91,8.84,49.87,1.85
2018-01-26,2018,1,26,Winter,14.62,15.42,25.32,7.08,-0.8000000000000007,18.240000000000002,12.87,36.54,1.9
2018-01-27,2018,1,27,Winter,13.86,15.31,25.2,7.28,-1.450000000000001,17.919999999999998,12.92,31.59,1.83
2018-01-28,2018,1,28,Winter,13.71,16.15,25.27,7.63,-2.4399999999999977,17.64,14.16,27.43,1.51
2018-01-29,2018,1,29,Winter,14.61,16.09,26.75,6.99,-1.4800000000000004,19.759999999999998,15.41,25.78,1.83
2018-01-30,2018,1,30,Winter,17.8,18.15,30.37,7.85,-0.34999999999999787,22.520000000000003,16.83,25.34,3.11
2018-01-31,2018,1,31,Winter,18.67,19.06,29.57,11.05,-0.389999999999997,18.52,16.4,27.68,2.85
2018-02-01,2018,2,1,Winter,19.03,19.21,29.62,11.05,-0.17999999999999972,18.57,16.46,30.1,2.06
2018-02-02,2018,2,2,Winter,19.94,21.1,31.22,11.68,-1.1600000000000001,19.54,16.44,30.98,1.84
2018-02-03,2018,2,3,Winter,19.91,20.25,29.68,12.12,-0.33999999999999986,17.560000000000002,15.36,35.0,1.18
2018-02-04,2018,2,4,Winter,18.17,18.3,29.18,10.73,-0.129999999999999,18.45,15.29,27.81,2.09
2018-02-05,2018,2,5,Winter,18.35,18.26,28.27,9.45,0.08999999999999986,18.82,11.21,22.01,1.5
2018-02-06,2018,2,6,Winter,19.75,19.68,28.52,12.37,0.07000000000000028,16.15,10.87,20.43,2.16
2018-02-07,2018,2,7,Winter,19.89,20.09,28.97,14.55,-0.1999999999999993,14.419999999999998,9.0,20.72,2.79
2018-02-08,2018,2,8,Winter,19.57,19.29,28.78,10.68,0.28000000000000114,18.1,16.54,22.43,1.66
2018-02-09,2018,2,9,Winter,18.55,18.89,28.92,11.63,-0.33999999999999986,17.29,15.84,18.16,2.13
2018-02-10,2018,2,10,Winter,18.89,19.46,29.95,9.04,-0.5700000000000003,20.91,17.83,18.48,1.8
2018-02-11,2018,2,11,Winter,21.03,21.2,30.9,13.49,-0.16999999999999815,17.409999999999997,6.69,22.48,1.41
2018-02-12,2018,2,12,Winter,18.65,18.67,23.25,15.59,-0.020000000000003126,7.66,7.88,59.74,2.81
2018-02-13,2018,2,13,Winter,20.64,19.62,26.89,14.32,1.0199999999999996,12.57,11.23,62.85,1.43
2018-02-14,2018,2,14,Winter,18.55,18.26,27.26,11.91,0.28999999999999915,15.350000000000001,18.37,39.27,2.69
2018-02-15,2018,2,15,Winter,18.33,18.35,28.43,8.96,-0.020000000000003126,19.47,19.31,36.96,2.29
2018-02-16,2018,2,16,Winter,20.15,20.28,29.73,12.24,-0.13000000000000256,17.490000000000002,18.11,40.09,1.99
2018-02-17,2018,2,17,Winter,21.11,21.38,31.88,12.64,-0.2699999999999996,19.24,16.65,34.1,2.14
2018-02-18,2018,2,18,Winter,21.08,21.9,31.55,13.23,-0.8200000000000003,18.32,17.3,30.1,1.47
2018-02-19,2018,2,19,Winter,21.09,21.77,31.65,13.89,-0.6799999999999997,17.759999999999998,17.34,23.12,1.41
2018-02-20,2018,2,20,Winter,20.63,22.98,31.95,14.41,-2.3500000000000014,17.54,19.0,18.5,1.15
2018-02-21,2018,2,21,Winter,22.15,24.3,32.74,15.01,-2.150000000000002,17.730000000000004,18.4,22.56,1.56
2018-02-22,2018,2,22,Winter,24.27,25.64,34.6,16.2,-1.370000000000001,18.400000000000002,17.72,24.06,1.1
2018-02-23,2018,2,23,Winter,25.98,26.54,35.78,18.22,-0.5599999999999987,17.560000000000002,18.38,25.58,1.09
2018-02-24,2018,2,24,Winter,26.99,27.01,35.76,18.83,-0.020000000000003126,16.93,16.58,27.47,1.67
2018-02-25,2018,2,25,Winter,26.59,26.08,34.21,20.65,0.5100000000000016,13.560000000000002,15.23,28.75,1.45
2018-02-26,2018,2,26,Winter,24.33,23.82,33.86,15.59,0.509999999999998,18.27,20.61,25.11,2.79
2018-02-27,2018,2,27,Winter,24.24,24.06,33.35,14.89,0.17999999999999972,18.46,20.03,27.8,1.64
2018-02-28,2018,2,28,Winter,25.44,25.59,35.28,16.72,-0.14999999999999858,18.560000000000002,19.29,29.67,1.85
2018-03-01,2018,3,1,Summer,25.64,26.42,34.89,18.22,-0.7800000000000011,16.67,18.9,25.74,1.97
2018-03-02,2018,3,2,Summer,27.03,27.21,37.29,19.35,-0.17999999999999972,17.939999999999998,19.33,22.52,2.21
2018-03-03,2018,3,3,Summer,27.2,27.32,37.07,18.59,-0.120000000000001,18.48,20.65,22.62,2.5
2018-03-04,2018,3,4,Summer,27.55,26.92,36.65,17.43,0.629999999999999,19.22,19.3,22.95,2.68
2018-03-05,2018,3,5,Summer,27.95,26.8,34.9,20.82,1.1499999999999986,14.079999999999998,17.44,26.98,1.67
2018-03-06,2018,3,6,Summer,24.49,23.86,32.88,15.52,0.629999999999999,17.360000000000003,22.45,21.85,2.94
2018-03-07,2018,3,7,Summer,23.95,24.8,34.31,14.48,-0.8500000000000014,19.830000000000002,22.46,19.29,2.01
2018-03-08,2018,3,8,Summer,24.0,25.96,34.97,16.0,-1.9600000000000009,18.97,20.21,13.91,1.42
2018-03-09,2018,3,9,Summer,24.97,25.98,35.63,17.33,-1.0100000000000016,18.300000000000004,22.2,16.66,1.76
2018-03-10,2018,3,10,Summer,26.33,26.22,36.73,16.17,0.10999999999999943,20.559999999999995,21.55,19.34,2.39
2018-03-11,2018,3,11,Summer,26.83,26.7,36.64,16.66,0.129999999999999,19.98,21.6,20.33,1.86
2018-03-12,2018,3,12,Summer,27.04,27.21,36.82,19.81,-0.1700000000000017,17.01,21.97,20.29,1.82
2018-03-13,2018,3,13,Summer,27.82,28.86,38.68,18.43,-1.0399999999999991,20.25,22.15,17.41,1.85
2018-03-14,2018,3,14,Summer,29.33,29.49,39.7,18.67,-0.16000000000000014,21.03,19.78,16.13,1.7
2018-03-15,2018,3,15,Summer,29.56,28.65,36.85,22.03,0.9100000000000001,14.82,15.14,19.23,1.86
2018-03-16,2018,3,16,Summer,28.77,27.84,36.74,19.25,0.9299999999999997,17.490000000000002,21.37,19.72,1.62
2018-03-17,2018,3,17,Summer,27.36,26.35,35.64,18.18,1.009999999999998,17.46,22.45,19.54,2.43
2018-03-18,2018,3,18,Summer,26.21,25.98,36.91,15.57,0.23000000000000043,21.339999999999996,24.26,13.11,2.54
